chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr14	60558498	60558793	chr14	60631903	60632439	16297_16300	2.1994596988008	.	.	42	120	4
chr10	22906537	22906730	chr10	22971430	22971579	5917_5921	2.66523103108345	.	.	43	41	3
chr10	22906537	22906730	chr10	22972146	22972446	5917_5922	2.40164830796138	.	.	43	53	3
chr6	15390387	15390947	chr6	15441203	15441902	45680_45682	1.99965565422673	.	.	204	176	10
chr18	59992124	59992709	chr18	60090363	60090649	25067_25072	2.72865693438791	.	.	74	70	5
chr5	130207227	130207719	chr5	130752513	130753505	43969_43989	2.49157099053757	.	.	72	226	6
chr14	50320585	50320866	chr14	50571449	50572056	16052_16075	2.44713133627619	.	.	94	204	7
chr14	105669329	105669710	chr14	105818428	105818982	17469_17475	2.15153754511622	.	.	74	147	5
chr4	116155595	116155938	chr4	116458430	116458977	41073_41074	3.85008683080965	.	.	46	54	5
chr13	114427762	114428189	chr13	114991967	114992540	15580_15597	1.90301900301293	.	.	36	216	3
chr5	81047118	81047384	chr5	81147203	81147371	43242_43245	3.59923760927897	.	.	115	50	8
chr6	134495755	134496129	chr6	135144039	135144645	47998_48012	2.23323670759587	.	.	293	169	9
chr6	134495755	134496129	chr6	134961980	134962470	47998_48010	3.98193397486432	.	.	293	135	21
chr4	87948203	87948617	chr4	87994920	87995412	40661_40662	2.66542681257059	.	.	65	46	4
chr11	235728	236586	chr11	355783	356499	8116_8126	2.27243039858718	.	.	54	59	3
chr15	49527735	49528384	chr15	49715201	49715370	18048_18051	2.94724133258316	.	.	126	109	8
chr15	49527735	49528384	chr15	49714022	49714593	18048_18050	3.3107166411453	.	.	126	96	9
chr15	49527735	49528384	chr15	50295845	50296310	18048_18057	1.94379800821536	.	.	126	61	3
chr9	15104816	15105196	chr9	15142939	15143264	54510_54512	2.80186745390345	.	.	39	37	3
chr11	63605282	63605435	chr11	63669226	63669390	9361_9365	2.78440418770699	.	.	285	22	6
chr11	63605282	63605435	chr11	63639448	63639862	9361_9364	2.40912638709056	.	.	285	40	7
chr11	63605282	63605435	chr11	63674038	63674415	9361_9366	2.37678787890689	.	.	285	45	7
chr11	63605282	63605435	chr11	63688630	63688888	9361_9368	2.95842884960075	.	.	285	35	8
chr2	223555335	223555776	chr2	223768274	223768697	31738_31749	2.88395842973675	.	.	85	137	7
chr7	132003467	132003967	chr7	132265424	132265928	51154_51159	2.45206808955813	.	.	109	91	5
chr5	66461836	66462512	chr5	66504817	66505490	42921_42923	2.64142535052162	.	.	138	269	14
chr5	66461836	66462512	chr5	66502818	66503074	42921_42922	2.85617162897772	.	.	138	71	8
chr3	55521671	55521906	chr3	55755943	55756578	36805_36814	2.75200103282743	.	.	103	272	10
chr3	55521671	55521906	chr3	55754668	55754980	36805_36813	2.4613456635462	.	.	103	295	9
chr12	51815004	51815485	chr12	51925445	51926315	12194_12197	3.68466584450592	.	.	146	238	20
chr10	82423920	82424223	chr10	82684066	82684509	6940_6945	2.312841640708	.	.	54	76	3
chr14	100148996	100149880	chr14	100351619	100352128	17288_17293	2.32681146884134	.	.	81	126	5
chr8	76217535	76217804	chr8	76284635	76285081	52937_52939	3.39665984535701	.	.	42	37	4
chr19	1445174	1445565	chr19	1512988	1513249	25383_25387	2.26207695536441	.	.	61	43	3
chr19	1445174	1445565	chr19	1513885	1514185	25383_25388	2.19503440170472	.	.	61	46	3
chr9	132869307	132869995	chr9	132998270	132998874	56303_56304	3.36982743939126	.	.	183	99	12
chr17	8710605	8710745	chr17	8770952	8771230	21876_21880	2.86082250343668	.	.	37	39	3
chr8	99370289	99370780	chr8	99483167	99483665	53278_53282	2.02084686036234	.	.	114	139	6
chr19	9736488	9736825	chr19	9906716	9907231	25802_25807	1.94840197750276	.	.	45	112	3
chr17	46413116	46413669	chr17	46662509	46663459	22956_22968	2.36853985630405	.	.	108	317	9
chr10	38265257	38266009	chr10	38383015	38383445	6183_6189	2.48398436312705	.	.	83	31	3
chr10	61385537	61386382	chr10	61791667	61791811	6425_6438	2.31384458487699	.	.	199	96	6
chr20	633840	634175	chr20	719479	720027	32247_32250	3.27538904969689	.	.	28	66	4
chr3	50264618	50265185	chr3	50310333	50310776	36649_36654	2.47934304837584	.	.	295	245	18
chr10	105211704	105211846	chr10	105245470	105245874	7551_7556	2.05268735058989	.	.	52	158	5
chr3	48442289	48442730	chr3	48477024	48477839	36567_36569	2.29158916448286	.	.	225	196	13
chr19	59030459	59031787	chr19	59056038	59056266	27515_27516	2.47748702856312	.	.	290	36	7
chr20	34790802	34791119	chr20	35067782	35068228	32973_32980	2.30087974670442	.	.	88	135	5
chr7	45019095	45019376	chr7	45066993	45067382	49772_49776	2.49656288024282	.	.	89	62	5
chr7	45019095	45019376	chr7	45151379	45151781	49772_49779	2.17861170474202	.	.	89	41	3
chr6	44235714	44236261	chr6	44272476	44272824	46680_46681	2.9903037056577	.	.	159	41	7
chr10	79474933	79475190	chr10	79516210	79516619	6865_6867	2.37091322478278	.	.	46	48	3
chr11	17752547	17752993	chr11	18000320	18000547	8563_8571	4.23444890200793	.	.	143	128	17
chr12	47426304	47426979	chr12	47701427	47701890	12005_12016	2.2093886211352	.	.	60	78	3
chr1	45121285	45121578	chr1	45142881	45143153	1593_1594	3.21745133712439	.	.	39	42	4
chr10	95461692	95462689	chr10	95575145	95575318	7217_7224	2.72715969915483	.	.	147	74	7
chr10	95461692	95462689	chr10	95575875	95576227	7217_7225	2.49422930037463	.	.	147	93	7
chr10	95461692	95462689	chr10	95516932	95517072	7217_7220	2.05733642120233	.	.	147	21	3
chr5	59818578	59818796	chr5	59893446	59893930	42794_42799	2.4122824804342	.	.	61	38	3
chr10	97517795	97518016	chr10	97543608	97543758	7263_7265	2.35875132508892	.	.	64	60	4
chr10	97517795	97518016	chr10	97543778	97543927	7263_7266	2.13061451630638	.	.	64	75	4
chr21	45031735	45032105	chr21	45066379	45066977	34311_34313	2.48334333463711	.	.	60	361	10
chr3	121820385	121820861	chr3	122018167	122018344	37727_37733	1.90671927426476	.	.	241	92	6
chr3	121820385	121820861	chr3	121977362	121978338	37727_37730	2.74217703304094	.	.	241	264	16
chr9	15552532	15553066	chr9	15606442	15607089	54525_54526	2.79320136280888	.	.	92	117	8
chr20	49836698	49837194	chr20	49923221	49923736	33471_33472	2.32937948290794	.	.	46	101	4
chr17	26087107	26087523	chr17	26206947	26207478	22193_22197	1.96392286712313	.	.	50	239	5
chr5	133375260	133375740	chr5	133481559	133481912	44092_44100	1.99677891844073	.	.	241	89	7
chr11	8359554	8360012	chr11	8587992	8588467	8343_8347	1.9545917283453	.	.	37	151	3
chr6	16421010	16421859	chr6	16472229	16472491	45717_45719	2.44453257169719	.	.	123	190	10
chrX	18408891	18409517	chrX	19353137	19353489	56849_56870	2.54589146415297	.	.	231	324	13
chr11	5705750	5706302	chr11	5733661	5734061	8269_8271	2.5579798073231	.	.	69	46	4
chr2	47214037	47214745	chr2	47550223	47550922	28587_28596	3.27008533264321	.	.	257	350	22
chr2	47214037	47214745	chr2	47549664	47549886	28587_28595	3.53491158780897	.	.	257	290	23
chr2	47214037	47214745	chr2	47499295	47500024	28587_28591	2.10591090419487	.	.	257	112	7
chr6	41336622	41337149	chr6	41559599	41560321	46532_46540	2.4082165553513	.	.	205	321	13
chr4	107187389	107187742	chr4	107423179	107423616	40913_40917	2.15462908364716	.	.	67	69	3
chr5	141371960	141372407	chr5	141394689	141395130	44349_44351	2.5550025317641	.	.	63	78	5
chr11	60542861	60543277	chr11	60666833	60667287	9228_9231	2.09453589637184	.	.	77	50	3
chr13	95843951	95844452	chr13	96032858	96033264	15281_15291	2.48182829656759	.	.	143	86	6
chr13	95843951	95844452	chr13	96055501	96055719	15281_15292	2.63660307806944	.	.	143	306	12
chr19	16449490	16449661	chr19	16477256	16477530	26173_26179	2.52317295318101	.	.	28	66	3
chr5	58182512	58182799	chr5	58303226	58303762	42769_42771	2.30680566678518	.	.	43	72	3
chr11	102239257	102239528	chr11	102365606	102366608	10287_10296	2.90354214450859	.	.	87	226	10
chr17	19417076	19417784	chr17	19669723	19670214	22107_22116	2.18332926168719	.	.	147	171	7
chr9	93747576	93747885	chr9	94188360	94188806	55326_55342	2.39180203951012	.	.	52	152	4
chr5	136965102	136965691	chr5	137078649	137079141	44170_44173	2.39930363028453	.	.	156	96	7
chr3	197477390	197477691	chr3	197575088	197575263	39311_39316	2.13085885638765	.	.	104	32	3
chr20	334939	335550	chr20	459624	460003	32237_32243	3.47722748206543	.	.	183	88	12
chr15	65346534	65347064	chr15	65370312	65370512	18458_18459	2.01786385492345	.	.	120	25	3
chrX	49680263	49680629	chrX	49969017	49969513	57266_57270	2.00086724754251	.	.	135	78	4
chr5	43043295	43043448	chr5	43064904	43065356	42579_42580	4.02520243270744	.	.	61	92	11
chr1	165336613	165336992	chr1	165562198	165562617	3675_3680	3.02766908189445	.	.	41	184	6
chr2	32997656	32998180	chr2	33171089	33171753	28229_28231	2.81626062020737	.	.	109	79	6
chr2	32997656	32998180	chr2	33171793	33172010	28229_28232	2.64154315054298	.	.	109	94	6
chr17	46103825	46104143	chr17	46151425	46152212	22934_22937	3.19550696164821	.	.	431	150	24
chr8	41287658	41288067	chr8	41386303	41386786	52376_52377	3.4348577157323	.	.	65	161	10
chr15	33584833	33585360	chr15	33967410	33967862	17682_17687	2.76929885587568	.	.	111	105	6
chr10	112174370	112174842	chr10	112263976	112264130	7662_7667	1.95100072399175	.	.	80	85	4
chr17	7359055	7359310	chr17	7387996	7388407	21794_21796	2.39152809223321	.	.	39	54	3
chr17	7359055	7359310	chr17	7387647	7387804	21794_21795	2.6987279530922	.	.	39	40	3
chr20	52238381	52238549	chr20	52277194	52277379	33534_33539	2.35038629645373	.	.	35	64	3
chr11	61665104	61665514	chr11	61849238	61850012	9271_9281	3.43716090520071	.	.	175	217	17
chr19	532891	533119	chr19	571555	571695	25318_25321	2.96216892964942	.	.	55	40	4
chr19	532891	533119	chr19	571206	571362	25318_25320	3.09900878277844	.	.	55	35	4
chr1	185287097	185287421	chr1	185308326	185308523	4125_4127	1.92741347087779	.	.	96	34	3
chr5	56197319	56197478	chr5	56433941	56434277	42745_42749	3.187590887403	.	.	239	109	12
chr16	89882937	89883326	chr16	89927010	89927854	21487_21488	1.98248559857391	.	.	27	213	4
chr13	63086313	63086910	chr13	63119126	63119412	15028_15029	2.66900597774145	.	.	96	30	4
chr20	32077807	32078553	chr20	32240936	32241461	32863_32868	1.96991122956409	.	.	37	131	3
chr11	191959	192476	chr11	364470	364737	8113_8127	2.01097240110687	.	.	140	34	3
chr4	41695621	41695951	chr4	41884738	41885227	40039_40042	3.01751370072575	.	.	193	104	10
chr4	41695621	41695951	chr4	41890073	41890592	40039_40043	4.14948585419315	.	.	193	87	16
chr7	150595510	150595965	chr7	150685536	150685939	51521_51525	3.51708462356132	.	.	94	99	10
chr1	155248190	155248442	chr1	155292885	155293751	3339_3341	2.59533741962231	.	.	70	182	8
chr1	204415446	204415923	chr1	204463039	204463381	4470_4474	3.25180682022607	.	.	170	90	12
chr11	76521315	76521657	chr11	76629996	76630670	9913_9915	4.10345360026206	.	.	42	197	12
chr5	134074948	134075381	chr5	134094205	134094658	44125_44126	2.28956335501961	.	.	92	44	4
chr11	76521315	76521657	chr11	76630708	76631317	9913_9916	3.88194296614029	.	.	42	245	12
chr22	41465002	41465445	chr22	41487248	41487577	35228_35229	2.21873020204972	.	.	39	63	3
chr17	43024843	43025606	chr17	43099288	43099767	22824_22826	1.90348219785613	.	.	39	97	3
chr17	43024843	43025606	chr17	43096679	43096900	22824_22825	2.66581315795003	.	.	39	46	3
chr2	214354873	214355230	chr2	214799231	214799627	31547_31555	2.72655873679312	.	.	42	74	3
chr20	25277339	25277518	chr20	25299139	25299572	32763_32767	2.84377556040913	.	.	84	44	5
chr3	186937907	186938267	chr3	187432060	187432557	39054_39061	2.29096646111189	.	.	77	116	4
chr2	221551670	221552402	chr2	222833805	222834190	31719_31724	2.18487732410854	.	.	81	75	3
chr1	155033950	155034453	chr1	155056936	155057828	3315_3319	4.19275811135619	.	.	284	362	51
chr4	79535096	79535408	chr4	79698587	79698770	40495_40505	2.14222629401426	.	.	247	118	8
chr4	79535096	79535408	chr4	79785202	79786320	40495_40506	4.09393569322585	.	.	247	285	31
chr4	79535096	79535408	chr4	79697367	79697718	40495_40503	2.38730615326703	.	.	247	117	9
chr11	116933905	116934248	chr11	116967250	116967530	10590_10591	2.79464897625495	.	.	42	95	5
chr17	48708017	48708326	chr17	48772513	48772784	23073_23075	2.64350614204816	.	.	29	62	3
chr7	148702876	148703245	chr7	148762858	148763221	51454_51457	2.67638133820801	.	.	71	97	6
chr7	50269498	50270003	chr7	50436435	50437605	49853_49862	2.13260312135421	.	.	118	318	9
chr17	80309638	80310253	chr17	80372330	80372824	24007_24011	3.26851584299541	.	.	170	108	13
chr9	91208686	91209414	chr9	91615552	91616319	55256_55260	3.42508476743233	.	.	131	179	12
chr6	24856259	24856656	chr6	24991834	24991988	45860_45866	2.28731132182607	.	.	223	165	10
chr6	24856259	24856656	chr6	24992012	24992529	45860_45867	2.12172081536309	.	.	223	194	10
chr8	20898557	20899018	chr8	21104194	21104631	51959_51960	2.37562810688078	.	.	138	102	6
chr4	54357171	54357592	chr4	54519811	54520299	40185_40188	2.28022690996384	.	.	51	70	3
chrX	37604649	37605743	chrX	37684318	37684921	57036_57038	3.48434526365023	.	.	237	243	25
chr5	133863174	133863605	chr5	133891793	133891951	44112_44113	2.95699097060037	.	.	161	41	7
chr10	6960388	6960669	chr10	7020117	7020333	5603_5605	3.48155973939599	.	.	113	28	6
chr11	56769245	56769581	chr11	57016987	57017609	9121_9125	2.91871138714231	.	.	14	155	3
chr11	56769245	56769581	chr11	57016585	57016805	9121_9124	3.14577886012074	.	.	14	123	3
chr15	85130991	85131793	chr15	85471305	85471745	19086_19109	2.39053507576846	.	.	170	99	6
chr11	32982168	32982625	chr11	33087150	33087584	8781_8782	1.95833279599512	.	.	85	85	4
chr11	119039272	119039572	chr11	119155302	119155688	10684_10689	2.50206506734197	.	.	34	74	3
chr2	198056075	198056706	chr2	198175170	198175964	31216_31226	2.40499873240832	.	.	148	302	12
chr6	144903014	144903277	chr6	145349309	145349766	48253_48259	2.11480982111483	.	.	81	74	3
chr4	144296757	144297256	chr4	144403781	144404382	41396_41398	2.57515716455117	.	.	94	96	6
chr8	58909457	58910355	chr8	59301009	59301665	52603_52618	2.63667380564548	.	.	283	160	11
chr2	86448134	86448640	chr2	86595313	86595826	29395_29402	2.18004217722247	.	.	150	101	6
chr2	86448134	86448640	chr2	86524457	86524990	29395_29400	3.56023343632783	.	.	150	111	14
chr3	127794426	127794834	chr3	127852243	127852728	37888_37890	2.46305155493235	.	.	68	55	4
chr14	75774275	75774920	chr14	75920481	75921052	16812_16816	4.41532478078126	.	.	296	143	30
chr14	75774275	75774920	chr14	75955089	75955451	16812_16819	2.45124619248632	.	.	296	169	12
chr2	10212613	10213053	chr2	10237472	10237948	27706_27709	3.71353450938029	.	.	146	126	17
chr5	135709673	135710024	chr5	135760524	135760923	44159_44160	2.70755682827648	.	.	24	68	3
chr1	192475839	192476359	chr1	192549544	192549929	4184_4190	3.59426500895651	.	.	114	121	13
chr21	30608067	30608274	chr21	30670991	30671326	33935_33941	1.89703211385923	.	.	50	131	4
chr2	58134868	58135095	chr2	58675152	58675543	28734_28741	1.89131934488497	.	.	239	91	5
chr21	39590969	39591365	chr21	39727850	39728304	34166_34170	3.56118939660875	.	.	73	146	10
chr10	12306218	12306740	chr10	12698528	12699004	5708_5721	2.24414217543695	.	.	165	86	5
chr10	12306218	12306740	chr10	12752888	12753494	5708_5723	2.64666541578401	.	.	165	146	8
chr18	74110657	74111516	chr18	74332169	74332584	25236_25243	2.66780613084398	.	.	346	70	9
chr17	29860650	29860991	chr17	30169351	30170021	22337_22344	2.41498014101284	.	.	52	212	5
chr2	149873899	149874417	chr2	150417727	150418276	30344_30350	3.09123878751615	.	.	163	144	10
chr15	85258511	85259125	chr15	85291184	85291350	19093_19098	2.23042239163249	.	.	70	63	4
chr13	47067029	47067537	chr13	47338219	47338557	14789_14801	1.99754559679513	.	.	105	55	3
chr15	45814569	45814941	chr15	45903566	45903849	18000_18003	2.84369553081797	.	.	45	99	5
chr1	40804388	40804838	chr1	40870293	40870834	1447_1454	2.19011181257924	.	.	208	121	9
chr7	17809392	17810076	chr7	18031694	18032203	49119_49126	4.06407100457198	.	.	147	72	12
chr19	43951097	43951756	chr19	44023550	44024002	26921_26923	3.05605226677125	.	.	159	124	12
chr6	38202839	38203023	chr6	38461482	38462272	46453_46458	2.25609635003225	.	.	82	288	7
chr4	169843021	169843246	chr4	170487270	170487858	41800_41824	2.64740613755722	.	.	60	58	3
chr12	15743219	15743891	chr12	16052163	16052613	11538_11543	2.0401708242099	.	.	150	39	3
chr12	15743219	15743891	chr12	16009167	16009660	11538_11542	4.16111184620522	.	.	150	119	16
chrX	69253313	69253550	chrX	69317304	69317696	57430_57431	3.06553034233759	.	.	42	79	5
chr13	29253809	29254211	chr13	29370612	29371284	14383_14386	2.02257526222274	.	.	51	140	4
chr5	138757864	138758456	chr5	138893188	138893664	44233_44239	4.45444532824554	.	.	266	182	33
chr18	21202157	21202518	chr18	21282980	21283431	24410_24413	2.31382695135044	.	.	66	70	4
chr13	44765582	44766137	chr13	45011887	45012572	14723_14728	2.86765243311819	.	.	60	152	6
chr1	61444688	61445054	chr1	61918977	61919417	1961_1971	2.85358022530276	.	.	47	58	3
chr6	71900931	71901086	chr6	72059019	72059543	47015_47018	4.04494353172687	.	.	63	110	10
chr3	160425220	160425563	chr3	160659607	160660031	38579_38584	2.48396658414306	.	.	82	112	5
chr21	34733104	34733907	chr21	34817429	34817860	34020_34026	2.15700793426912	.	.	161	171	9
chr16	47495833	47496093	chr16	47527369	47527761	20441_20442	2.42813254355718	.	.	86	66	5
chr17	8091348	8091490	chr17	8126683	8126934	21846_21852	2.19938139843848	.	.	61	75	4
chr18	51435993	51436490	chr18	51645764	51646315	24893_24894	2.43840223524065	.	.	66	140	5
chr8	144461858	144462171	chr8	144614065	144614691	54184_54190	2.4211200645706	.	.	86	141	6
chr10	6056118	6056728	chr10	6092704	6093333	5573_5574	3.40053703105409	.	.	95	94	10
chr10	116310389	116310841	chr10	116454492	116454900	7766_7767	3.19430226150121	.	.	86	45	5
chr4	171510731	171511167	chr4	171774412	171774894	41843_41845	3.74147027666521	.	.	99	69	8
chr4	171510731	171511167	chr4	171638006	171638345	41843_41844	2.38001429009189	.	.	99	53	4
chr15	90038243	90038449	chr15	90099855	90100291	19203_19206	3.16579858132132	.	.	22	49	3
chrX	68047577	68048352	chrX	68441910	68442298	57416_57422	1.88911461953246	.	.	179	74	4
chr19	18389890	18390637	chr19	18433166	18433385	26296_26300	2.01194861873959	.	.	223	100	8
chr6	35490529	35491111	chr6	35520064	35520427	46346_46347	2.04211140671645	.	.	135	39	4
chr4	48005699	48005858	chr4	48088880	48089463	40114_40118	2.17269975546054	.	.	27	198	4
chr4	4996840	4997253	chr4	5144559	5144746	39480_39482	3.12974620408845	.	.	133	20	4
chr4	4996840	4997253	chr4	5461872	5462142	39480_39485	2.63156478274261	.	.	133	26	3
chr3	28709189	28709482	chr3	28768416	28768731	36084_36085	2.66429729932791	.	.	47	37	3
chr4	167090399	167090546	chr4	167515431	167515880	41773_41778	2.70379463923781	.	.	26	122	3
chr3	136265697	136265837	chr3	136471805	136472088	38086_38091	2.46816726019736	.	.	44	292	6
chr3	124480116	124480495	chr3	124620199	124620628	37801_37806	4.28331654825315	.	.	247	248	34
chr8	58135989	58136262	chr8	58255479	58256298	52595_52596	2.03433773852134	.	.	39	183	4
chr17	71425533	71426032	chr17	71952732	71953069	23592_23602	2.16318010271477	.	.	135	43	3
chr17	71425533	71426032	chr17	71994748	71995160	23592_23603	2.1094699039354	.	.	135	46	3
chr1	94147240	94147561	chr1	94173638	94173877	2482_2486	2.04023916283532	.	.	122	43	4
chr1	94147240	94147561	chr1	94181212	94181436	2482_2487	2.20060632826191	.	.	122	21	3
chr4	71768445	71768692	chr4	71875567	71876144	40335_40345	2.5421760319428	.	.	61	68	4
chr4	6333838	6334123	chr4	6548366	6548678	39511_39515	2.45864781789936	.	.	99	59	4
