chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr13	99098074	99098244	chr13	99325165	99325594	8306_8314	3.65077474258802	.	.	45	56	16
chr4	78161651	78162061	chr4	78279522	78279765	21291_21293	2.63414143555362	.	.	32	22	6
chr2	175975773	175976185	chr2	176052225	176052435	16247_16248	2.76918352570641	.	.	36	15	6
chr6	126497499	126497734	chr6	126633544	126633735	25183_25184	3.02802091924231	.	.	7	8	2
chr1	166879583	166880013	chr1	167028270	167028780	2046_2048	3.32119809995994	.	.	46	40	13
chr1	166879583	166880013	chr1	167026503	167026805	2046_2047	3.46898818142576	.	.	46	29	12
chr15	60044102	60044332	chr15	60618939	60619406	9849_9853	2.14774306048771	.	.	9	35	2
chr15	65611104	65611472	chr15	65677270	65677514	9943_9944	3.46704280729795	.	.	46	56	19
chr3	138198215	138198534	chr3	138313244	138313434	20056_20057	2.2941771311645	.	.	15	46	5
chr3	138198215	138198534	chr3	138313482	138313953	20056_20058	2.2148823164264	.	.	15	50	5
chr20	43376216	43376427	chr20	43496273	43496571	17548_17550	2.5840363943417	.	.	22	34	6
chr12	96883099	96883453	chr12	96910154	96910946	7200_7202	2.17415011085683	.	.	29	61	8
chr5	172140064	172140409	chr5	172359289	172359791	23661_23669	3.55169739282665	.	.	49	63	17
chr3	51975965	51976479	chr3	52007931	52008235	19298_19299	2.22950206323391	.	.	34	19	5
chr4	15240407	15240670	chr4	15397910	15398136	20872_20873	3.01941863616251	.	.	27	28	7
chr4	77432342	77432654	chr4	77669868	77670253	21280_21282	3.55578506560502	.	.	41	33	11
chr10	85630704	85630909	chr10	85786542	85786842	3789_3792	2.17001642949691	.	.	37	9	3
chr9	100230860	100231442	chr9	100360755	100361390	29177_29180	2.09538586676066	.	.	52	56	9
chr20	50928761	50929018	chr20	51833607	51834027	17702_17707	2.74485908727489	.	.	16	25	3
chr3	61550314	61550460	chr3	62037375	62037528	19418_19422	3.54879851414656	.	.	14	5	2
chr15	95802629	95803039	chr15	96888748	96889037	10407_10414	2.710919545915	.	.	22	19	3
chr20	5383655	5383856	chr20	6058050	6058270	17104_17117	2.7439827458111	.	.	9	19	2
chr8	120879343	120879754	chr8	121096894	121097361	28225_28228	3.37755008302401	.	.	34	24	8
chr3	14302448	14303233	chr3	14503299	14503550	18824_18827	2.83788597009114	.	.	86	30	11
chr3	14302448	14303233	chr3	14509404	14509963	18824_18828	2.76777341720186	.	.	86	61	15
chr1	217221798	217221974	chr1	217834107	217834477	2672_2676	4.03673579558707	.	.	9	19	4
chr14	38372914	38373207	chr14	39336798	39337099	8653_8655	2.90939046686244	.	.	10	15	2
chr8	38268119	38268662	chr8	38571885	38572190	27514_27517	3.02231655362165	.	.	69	28	9
chr4	53411642	53412033	chr4	53849716	53850083	21122_21128	3.70434580247472	.	.	45	47	12
chr1	156696441	156696678	chr1	156736866	156737195	1865_1866	2.30994601472811	.	.	64	18	7
chr9	4662153	4662348	chr9	4679415	4679627	28578_28579	2.20484892687698	.	.	19	23	4
chr7	1032629	1033140	chr7	1216763	1216926	25676_25683	2.16731264857038	.	.	49	30	6
chr7	1032629	1033140	chr7	1215778	1216021	25676_25682	2.4212136782989	.	.	49	23	6
chr2	102622779	102623055	chr2	102857211	102857828	15643_15645	2.81065554907319	.	.	9	43	4
chr8	38269077	38269383	chr8	38578919	38579315	27515_27518	2.4493689917076	.	.	72	30	7
chr8	38269077	38269383	chr8	38571885	38572190	27515_27517	3.53192867224051	.	.	72	28	12
chr5	13987998	13988429	chr5	14648581	14649123	22230_22240	2.10715415698094	.	.	32	42	4
chr9	80071848	80072049	chr9	80366421	80366665	28986_28989	2.07531094839906	.	.	25	10	2
chr17	31847503	31847792	chr17	32078103	32078467	11899_11902	2.28958134986543	.	.	11	15	2
chr2	11970084	11970592	chr2	12188751	12188991	14710_14715	2.43517871657232	.	.	61	14	5
chr1	76796716	76797150	chr1	77609285	77609509	1170_1173	3.1478927908871	.	.	16	16	3
chr3	66327148	66327614	chr3	66866583	66866878	19451_19455	2.73228833113552	.	.	32	21	4
chr15	77925888	77926223	chr15	78167517	78167716	10170_10174	2.88908319480946	.	.	13	7	2
chr8	144483395	144483649	chr8	144513008	144513256	28488_28489	2.59279195508548	.	.	21	21	5
chr10	49759847	49760489	chr10	49864331	49864592	3427_3429	3.37961817762332	.	.	73	74	25
chr1	155033983	155034405	chr1	155056673	155056825	1805_1809	3.61963576331178	.	.	105	90	40
chr3	2310539	2310742	chr3	3057043	3057503	18699_18703	2.19220762661143	.	.	13	24	2
chr5	156755439	156755840	chr5	157170452	157170911	23529_23539	2.63928728574744	.	.	24	46	5
chr17	53922754	53922953	chr17	54556286	54556539	12347_12350	3.83200623147111	.	.	10	12	3
chrX	64815246	64815776	chrX	65206010	65206432	30172_30176	3.02506926572361	.	.	43	43	8
chr9	2857602	2857948	chr9	3181696	3181910	28556_28558	2.81055264294547	.	.	18	7	2
chr1	106564998	106565356	chr1	107695783	107696006	1431_1434	4.15802211142868	.	.	13	3	2
chr11	35019994	35020134	chr11	35413695	35414139	4823_4840	2.07731760190475	.	.	66	75	8
chr15	49447774	49448122	chr15	49508710	49508851	9704_9705	2.17525868366617	.	.	12	9	2
chr9	116917571	116917804	chr9	117053300	117053679	29374_29375	2.47967895965341	.	.	12	33	4
chr6	76006883	76007385	chr6	76236177	76236712	24782_24785	3.09828266476713	.	.	28	51	9
chr3	187458753	187458993	chr3	188466853	188467102	20581_20586	2.63264313594164	.	.	79	16	5
chr1	11397631	11397894	chr1	11424338	11424498	176_177	2.22308983828159	.	.	15	7	2
chr5	5492522	5492801	chr5	5881549	5881723	22181_22183	2.18544679130441	.	.	25	11	2
chr2	97268393	97268537	chr2	97466739	97467009	15584_15585	2.42714134218831	.	.	10	13	2
chr2	110303735	110304093	chr2	110420516	110420742	15705_15706	2.57091760164443	.	.	37	9	4
chr8	28994814	28995104	chr8	29172286	29172591	27432_27435	2.12365430273627	.	.	13	29	3
chr7	148272659	148273220	chr7	148663904	148664153	27049_27052	2.20312046418446	.	.	29	21	3
chr6	148929814	148929983	chr6	149021210	149021496	25452_25453	2.32245322945382	.	.	5	20	2
chr9	123975534	123975822	chr9	124260523	124260764	29441_29448	2.59337922125345	.	.	16	20	3
chr9	135978519	135979050	chr9	136019752	136020162	29651_29652	2.19249235859025	.	.	31	42	7
chr6	158641876	158642341	chr6	159026314	159026666	25563_25571	2.35129139219027	.	.	56	37	6
chr11	9635593	9635946	chr11	9769953	9770320	4562_4563	2.31379395386567	.	.	64	37	9
chr3	149286835	149287094	chr3	149376339	149376530	20175_20176	2.49977881247297	.	.	31	24	6
chr8	133204302	133204653	chr8	133663685	133663991	28382_28387	2.31166533227306	.	.	39	26	4
chr10	50802554	50802902	chr10	52035476	52035823	3440_3442	2.86445443372272	.	.	35	28	5
chr12	26866918	26867060	chr12	26903387	26903627	6380_6381	2.30856479718756	.	.	18	21	4
chr8	117966355	117966533	chr8	118316362	118316778	28193_28196	2.15198617077624	.	.	14	19	2
chr1	97432104	97432426	chr1	98519786	98519943	1364_1372	2.885285852039	.	.	11	14	2
chr2	56418853	56419067	chr2	57724668	57724956	15173_15176	2.87989674959481	.	.	11	14	2
chr13	73383182	73383371	chr13	74282504	74282868	8181_8184	3.01297779269306	.	.	12	25	3
chr15	78405537	78405870	chr15	78533290	78533602	10180_10185	2.71179947896653	.	.	66	48	13
chr4	101014499	101014856	chr4	101663254	101663467	21478_21480	3.10766716046629	.	.	20	13	3
chr21	28222415	28222705	chr21	30117335	30117972	17896_17899	3.60322364687978	.	.	24	47	8
chr21	28222415	28222705	chr21	29073388	29073566	17896_17897	3.58189266903753	.	.	24	3	2
chr3	108380935	108381506	chr3	108633842	108634273	19702_19704	3.28962992710434	.	.	33	38	9
chr3	71055964	71056418	chr3	71561189	71561508	19493_19497	2.99035517192736	.	.	23	22	4
chr1	27627262	27627630	chr1	27714796	27715209	504_507	2.98883694972161	.	.	58	48	15
chr6	41246837	41246989	chr6	41274081	41274332	24458_24459	2.26777344298587	.	.	10	10	2
chr1	27627262	27627630	chr1	27721708	27722248	504_508	2.95462077904418	.	.	58	58	16
chr7	99510690	99511015	chr7	99588530	99588815	26532_26534	2.36802931677045	.	.	19	30	5
chr1	12661338	12661510	chr1	12679658	12680347	207_208	2.11840642245243	.	.	11	68	5
chr5	172143826	172144112	chr5	172359289	172359791	23662_23669	2.87781705308207	.	.	41	63	11
chr20	47274200	47274666	chr20	47521335	47521994	17627_17629	3.14422963743088	.	.	49	52	12
chr22	37474297	37474437	chr22	37594488	37594834	18442_18448	2.78092309355439	.	.	51	85	16
chr12	50038332	50038813	chr12	50101259	50101730	6617_6619	3.55902852963681	.	.	69	96	32
chr2	46238029	46238357	chr2	46591964	46592404	15089_15092	2.78857547217197	.	.	31	28	5
chr1	236266818	236267325	chr1	237031968	237032565	2913_2925	2.54398456125367	.	.	48	28	5
chr11	121119957	121120336	chr11	121461364	121462621	5857_5863	2.59480057172163	.	.	18	112	7
chr2	74477204	74477665	chr2	74626964	74627313	15423_15428	2.19893805977433	.	.	33	17	4
chr2	136671786	136671953	chr2	137142017	137142576	15911_15915	2.32390312066209	.	.	45	35	5
chr17	59713220	59713790	chr17	59914447	59915097	12447_12449	3.5190179045938	.	.	43	48	14
chr6	31519193	31519398	chr6	31564803	31565032	24239_24242	2.25543806844483	.	.	19	47	6
chrX	7964452	7964850	chrX	8706693	8706960	29763_29764	4.09519060804613	.	.	25	20	7
chr3	138051346	138051613	chr3	138116882	138117082	20053_20054	2.78433552759497	.	.	13	10	3
chr3	133382583	133382887	chr3	133646365	133646824	19993_19996	2.52263717724451	.	.	25	36	5
chr2	74477204	74477665	chr2	74561889	74562306	15423_15425	2.58546293796006	.	.	33	36	8
chr1	41788620	41789069	chr1	41882711	41883089	784_785	2.93529942781023	.	.	36	45	11
chr2	169204648	169204861	chr2	169777073	169777461	16149_16156	2.08627494021622	.	.	75	28	5
chrX	54918129	54918319	chrX	55083988	55084484	30136_30137	2.40912620986987	.	.	10	27	3
chr6	26607696	26608064	chr6	27046198	27046358	24130_24131	2.08952734410785	.	.	31	23	3
chr6	35995174	35995592	chr6	36062882	36063315	24365_24366	2.57694642965084	.	.	39	46	10
chr1	84397308	84397870	chr1	84588394	84588841	1208_1209	3.26472863056427	.	.	36	45	11
chr2	20335490	20335772	chr2	20425136	20425374	14775_14776	2.29280463761199	.	.	20	32	5
chr1	91748342	91748680	chr1	92392877	92393148	1301_1309	3.07142840723965	.	.	30	36	6
chr1	113351905	113352241	chr1	113585117	113585590	1547_1549	2.31746617122509	.	.	17	38	4
chr13	99097531	99097988	chr13	99325165	99325594	8305_8314	3.64064520319493	.	.	40	56	15
chr10	60541665	60542153	chr10	61050320	61050553	3491_3496	2.84862786662525	.	.	21	7	2
chr12	122492314	122492747	chr12	122607596	122608142	7614_7617	3.43305115687269	.	.	61	61	21
chr3	148673267	148673657	chr3	148990788	148991477	20164_20167	3.29446413834375	.	.	34	159	17
chr1	231053001	231053437	chr1	231227737	231228018	2843_2845	3.07527425635684	.	.	38	20	7
chr7	31413039	31413262	chr7	31673598	31673818	26021_26024	2.16024678495926	.	.	13	16	2
chr19	38734550	38734794	chr19	38826155	38826474	14151_14152	2.37772984156384	.	.	9	42	4
chr1	67813375	67813715	chr1	67965955	67966715	1124_1126	2.5300107162905	.	.	35	46	8
chr1	67813375	67813715	chr1	67955401	67955633	1124_1125	2.36983781263954	.	.	35	13	4
chr1	86360334	86360801	chr1	86483868	86484444	1237_1238	3.19629499724391	.	.	17	32	7
chr4	47706803	47706987	chr4	47838570	47838927	21090_21092	2.63126257472936	.	.	22	34	6
chr3	134027277	134027603	chr3	134198486	134198650	20003_20008	3.03441619999619	.	.	32	2	2
chr3	42702505	42702703	chr3	42785725	42786048	19126_19127	2.5338855393022	.	.	3	26	2
chr4	187218079	187218520	chr4	187508378	187508527	22141_22142	4.35944091402979	.	.	14	20	7
chr15	66895892	66896339	chr15	67145768	67145941	9969_9976	2.40706346091364	.	.	29	12	3
chr12	90115365	90115506	chr12	90150449	90150840	7096_7097	2.07600517633872	.	.	16	17	3
chr1	209250090	209250485	chr1	209363971	209364281	2568_2569	3.15308657322224	.	.	29	19	7
chr4	90579143	90579387	chr4	90822961	90823259	21429_21430	2.65319141213507	.	.	11	24	3
chr1	203473802	203474185	chr1	203670973	203671697	2453_2457	3.12335443299653	.	.	38	106	16
chr12	104451488	104451788	chr12	104502818	104503555	7294_7295	2.52844350595842	.	.	27	56	9
chr1	167684870	167685024	chr1	167772546	167772864	2064_2065	2.26171299093189	.	.	21	20	4
chr2	207558388	207558810	chr2	208339557	208339946	16563_16575	2.4137414860357	.	.	31	50	5
chr2	241089691	241090005	chr2	241377677	241377977	16963_16965	3.70855125066438	.	.	14	20	5
chr5	78320862	78321146	chr5	78405749	78406006	22709_22710	2.18877962812569	.	.	28	16	4
chr3	111436421	111436878	chr3	111762514	111762840	19718_19725	2.43150825091763	.	.	51	23	5
chr5	57075269	57075550	chr5	57758461	57758876	22491_22495	2.85586268908374	.	.	9	38	3
chr5	57075269	57075550	chr5	57758194	57758376	22491_22494	2.63664739237448	.	.	9	48	3
chr15	93064835	93065253	chr15	93258073	93258483	10386_10390	3.17568363030766	.	.	27	35	8
chr10	93861109	93861268	chr10	93902925	93903071	3902_3903	2.20338645800471	.	.	5	21	2
chr12	4216571	4216991	chr12	4386015	4386462	6086_6088	2.50270683321842	.	.	28	63	8
chr12	104278027	104278456	chr12	104502818	104503555	7291_7295	2.66267044284343	.	.	49	56	10
chr11	78357659	78357971	chr11	78787696	78787857	5447_5451	2.4019954835862	.	.	38	6	2
chr19	13306569	13306934	chr19	13372015	13372192	13840_13844	3.18677372031106	.	.	35	46	13
chr8	17581808	17582323	chr8	17722004	17722386	27275_27276	2.31058464264423	.	.	36	30	6
chr1	2126576	2127067	chr1	2313140	2313493	28_30	3.22475543643764	.	.	36	31	9
chr17	26132505	26132925	chr17	26206824	26206978	11798_11799	3.54236937060474	.	.	41	53	18
chr16	23812748	23813044	chr16	24021747	24022117	10767_10771	2.47046836132569	.	.	25	32	5
chr16	75467708	75467848	chr16	75498551	75498936	11254_11255	2.26186790337016	.	.	9	25	3
chr19	33726140	33726662	chr19	33897731	33898151	14076_14078	2.98357556567452	.	.	24	45	8
chr3	129346712	129347205	chr3	129653332	129653676	19950_19954	3.06860188427885	.	.	33	25	6
chr11	1715287	1715575	chr11	2172641	2173524	4436_4446	2.1523882965397	.	.	63	76	8
chr13	52389270	52389603	chr13	52406520	52406858	8115_8116	3.01932701026336	.	.	23	24	7
chr11	1715287	1715575	chr11	2021925	2022101	4436_4443	2.70542957910516	.	.	63	34	8
chr1	113683085	113683501	chr1	113995533	113995820	1551_1552	3.89412228292031	.	.	40	20	9
chr1	158763433	158763662	chr1	158968325	158968851	1910_1912	3.1643195531102	.	.	24	41	8
chr5	149942553	149942699	chr5	150036127	150036408	23448_23449	3.02442182097562	.	.	23	26	7
chr11	1224228	1224626	chr11	1595920	1596298	4426_4431	2.79746819906406	.	.	19	30	4
chr20	5107032	5107621	chr20	5173711	5173898	17099_17101	3.07513967694087	.	.	56	69	19
chr2	162863932	162864400	chr2	162980313	162980764	16097_16099	3.62744499400983	.	.	40	56	18
chr2	99029302	99029766	chr2	99134583	99134841	15604_15608	3.50921048249125	.	.	53	28	14
chr2	147802685	147803006	chr2	148089423	148089961	15966_15968	3.17360291656519	.	.	26	48	8
chr11	58938665	58939301	chr11	59197276	59197745	5016_5022	2.31932998611815	.	.	74	59	10
chr12	57608075	57608385	chr12	57632905	57633142	6819_6820	3.92608479538341	.	.	84	52	32
chr7	100787380	100787695	chr7	100835780	100836067	26564_26566	2.93155384976019	.	.	26	17	6
chr16	72100662	72100839	chr16	72133248	72133528	11213_11214	2.86958497038145	.	.	14	15	4
chr10	71275438	71275799	chr10	71399000	71399322	3599_3600	3.92315400719407	.	.	30	34	14
chr10	134468232	134468503	chr10	135132257	135132479	4396_4400	3.47934043429312	.	.	13	6	2
chr1	54873300	54873631	chr1	54954715	54955530	986_987	2.8451408651973	.	.	33	72	13
chr7	21293790	21293970	chr7	21806906	21807293	25871_25881	2.435490415166	.	.	16	32	3
chr6	167411347	167411506	chr6	167555576	167556070	25654_25656	2.57781151660583	.	.	17	49	6
chr4	25236408	25236727	chr4	25314107	25314339	20932_20933	2.30025917857087	.	.	10	22	3
chr16	4359810	4360016	chr16	4380344	4380592	10553_10555	2.31531378726613	.	.	11	35	4
chr10	49866338	49866677	chr10	49909250	49909527	3430_3432	2.11604145898501	.	.	64	22	7
chr7	83605566	83605972	chr7	84652436	84652725	26391_26392	2.30357680857924	.	.	24	27	3
chr13	42479722	42480327	chr13	42684595	42685026	7985_7987	3.34022927341686	.	.	43	36	11
chr6	50096240	50096453	chr6	50759716	50759915	24584_24588	3.18534134269676	.	.	15	16	3
chr6	152086649	152086890	chr6	152677886	152678114	25496_25502	2.45780798952236	.	.	32	16	3
chr5	158583663	158584210	chr5	158743857	158744100	23557_23559	3.02858318646244	.	.	42	18	7
chrX	153601761	153602009	chrX	153762900	153763467	30704_30708	2.62981655739365	.	.	20	75	8
chr4	164405889	164406384	chr4	164465558	164465825	21974_21975	2.75117346544699	.	.	34	28	8
chr2	221551994	221552395	chr2	222438269	222438646	16732_16733	4.14401387029352	.	.	30	40	11
chr7	22149707	22150497	chr7	22528240	22528974	25885_25889	4.28770710646214	.	.	81	80	29
chr7	73021148	73021748	chr7	73140129	73140399	26300_26302	2.21474194130565	.	.	27	18	4
chr7	73021148	73021748	chr7	73081954	73082237	26300_26301	2.30420830804483	.	.	27	14	4
chr3	114810841	114811474	chr3	114888670	114888957	19774_19775	2.54440331032464	.	.	45	27	8
chr7	128065881	128066157	chr7	128099191	128099786	26818_26820	3.41735243547213	.	.	45	53	18
chr2	155480431	155480630	chr2	156080209	156080745	16021_16024	2.23409230890599	.	.	17	17	2
chr15	81398871	81399110	chr15	81558569	81559106	10222_10225	2.87913445921309	.	.	30	60	10
chr7	151012217	151012628	chr7	151048210	151048379	27100_27101	3.4296400539021	.	.	22	40	11
chr9	127379712	127380335	chr9	127474214	127474547	29502_29504	2.35898541964772	.	.	56	85	14
chr6	29705867	29706314	chr6	29802703	29802972	24187_24189	2.30788638068504	.	.	32	29	6
chr17	75426161	75426550	chr17	75490893	75491461	12718_12719	2.69890982671943	.	.	37	72	13
chr22	27231951	27232274	chr22	28405231	28405648	18293_18297	2.11700471321881	.	.	11	32	2
chr14	74578400	74578587	chr14	74718237	74718735	9054_9056	3.29408897022358	.	.	16	33	7
chr16	14017553	14017960	chr16	14343344	14343867	10649_10651	2.12430391724798	.	.	24	43	4
chr10	104153658	104153991	chr10	104238731	104239016	4099_4103	2.0844746735227	.	.	26	30	5
chr17	1268599	1269071	chr17	1418807	1419652	11481_11483	3.68966326781728	.	.	29	58	15
chr13	34505606	34506002	chr13	35738428	35738828	7919_7922	3.34369698330309	.	.	30	28	6
chr19	8223277	8223742	chr19	8317775	8318249	13716_13717	2.48595279990186	.	.	31	44	8
chr13	34505606	34506002	chr13	34651188	34651627	7919_7920	2.68344211977013	.	.	30	25	6
chr11	19579323	19579543	chr11	19925035	19925399	4692_4696	2.57989468097418	.	.	26	26	4
chr17	13498096	13498376	chr17	14205902	14206231	11702_11705	3.48757070193755	.	.	18	27	5
chr11	75156407	75156939	chr11	75243344	75243763	5391_5392	4.17343760649129	.	.	70	71	37
chr8	72732149	72732506	chr8	73067272	73067729	27799_27806	2.55715490577579	.	.	39	27	5
chr3	195586218	195586709	chr3	195641754	195642208	20668_20671	2.59188905619109	.	.	49	70	14
chr3	195586218	195586709	chr3	195621560	195621935	20668_20670	2.38743744368561	.	.	49	36	9
chr19	28464953	28465224	chr19	28816143	28816568	14034_14037	2.33785499107897	.	.	11	20	2
chr3	37493445	37493631	chr3	37821052	37821487	19049_19052	4.12151010591461	.	.	12	17	5
chr13	21684971	21685204	chr13	22053169	22053424	7749_7755	3.44592521129997	.	.	10	29	4
chr3	24306238	24306548	chr3	24681851	24682063	18938_18939	3.94988568089221	.	.	14	7	3
chr14	91789931	91790372	chr14	91882609	91882851	9219_9221	2.19687178614007	.	.	34	21	5
chr2	222922006	222922344	chr2	223478521	223478746	16736_16742	2.07099971477611	.	.	17	20	2
chr6	27094683	27095197	chr6	27125723	27126020	24134_24135	3.48144687550923	.	.	55	32	16
chr4	15480624	15481039	chr4	15651595	15651889	20875_20876	3.68821363500858	.	.	26	20	8
chr9	9606574	9606869	chr9	9912545	9912705	28637_28639	2.98381408171952	.	.	10	10	2
chr3	111387712	111388199	chr3	111410208	111410446	19715_19716	3.0420109258856	.	.	37	19	8
chr13	42033090	42033270	chr13	42226812	42227260	7981_7983	2.66137047462926	.	.	21	30	5
chr2	113507731	113507871	chr2	113699404	113699715	15733_15736	2.23270747260585	.	.	61	41	8
chr4	88071915	88072385	chr4	88156777	88157320	21392_21393	2.73957967800231	.	.	36	44	10
chr5	173846467	173846967	chr5	174362817	174363251	23701_23705	2.81261485690788	.	.	34	18	4
